work_id,anomaly_score,payment_anomaly_score,payment_anomaly_flag,payment_count,execution_anomaly_score,execution_anomaly_flag,consistency_review_flag,payment_exceeds_sanction_flag,execution_anomaly_reason,payment_data_available,financial_risk_0_100,payment_risk_0_100,execution_risk_0_100,combined_base_risk,final_risk_score,risk_level,investigation_priority
WS/MP433/2026-2027/229585,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18155/2026-2027/301497,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18071/2026-2027/284435,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP751/2026-2027/261191,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP751/2026-2027/261194,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP751/2026-2027/261198,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP600/2026-2027/273993,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18037/2026-2027/279948,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP600/2026-2027/274181,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP600/2026-2027/274182,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP021/2026-2027/270129,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP073/2026-2027/266823,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301583,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP021/2026-2027/262963,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP021/2026-2027/262969,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276498,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP574/2026-2027/276504,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276513,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18006/2026-2027/301197,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/229245,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/229281,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18035/2026-2027/236019,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP524/2026-2027/275141,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18051/2026-2027/290207,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP574/2026-2027/288502,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18072/2026-2027/291950,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18072/2026-2027/291952,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18189/2026-2027/261103,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18260/2026-2027/292120,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18072/2026-2027/292196,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP893/2026-2027/265045,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276586,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276587,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276589,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18158/2026-2027/247277,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301562,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301563,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301582,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18081/2026-2027/164034,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18321/2026-2027/163277,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP889/2026-2027/294721,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18047/2026-2027/278320,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP021/2026-2027/254824,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP538/2026-2027/229064,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP538/2026-2027/229070,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP538/2026-2027/229119,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18346/2026-2027/276625,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301586,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301587,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301597,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18164/2026-2027/284214,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276550,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276583,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301598,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18042/2026-2027/261036,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18324/2026-2027/291712,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18324/2026-2027/291726,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18157/2026-2027/236495,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278365,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP413/2026-2027/291571,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18263/2026-2027/241114,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18172/2026-2027/241296,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18172/2026-2027/241315,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP579/2026-2027/301807,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18146/2026-2027/228774,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP893/2026-2027/265179,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18097/2026-2027/237666,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18344/2026-2027/301600,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18324/2026-2027/283202,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP575/2026-2027/301684,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18324/2026-2027/301702,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18324/2026-2027/301732,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18146/2026-2027/228932,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/228951,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18042/2026-2027/261028,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP681/2026-2027/257825,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/240906,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/240917,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18069/2026-2027/291472,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/279818,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/279820,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP005/2026-2027/264859,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP373/2026-2027/248166,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP350/2026-2027/284111,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP350/2026-2027/284112,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP350/2026-2027/284113,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP350/2026-2027/284114,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276593,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18055/2026-2027/276599,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18324/2026-2027/301735,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278344,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP453/2026-2027/278346,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278353,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP453/2026-2027/278356,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP453/2026-2027/278357,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP417/2026-2027/279798,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/279813,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/279814,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP588/2026-2027/213393,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP078/2026-2027/258609,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP579/2026-2027/301808,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP106/2026-2027/259678,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18381/2026-2027/261125,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/279815,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP372/2026-2027/288575,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18004/2026-2027/288580,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/240903,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18166/2026-2027/275066,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/274301,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18304/2026-2027/296107,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278374,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278379,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278381,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278402,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18116/2026-2027/213892,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP526/2026-2027/282388,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP524/2026-2027/271620,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP524/2026-2027/271621,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP524/2026-2027/271568,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP373/2026-2027/248168,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18358/2026-2027/248387,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18405/2026-2027/257572,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278405,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18056/2026-2027/279658,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18149/2026-2027/274302,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP331/2026-2027/288757,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP331/2026-2027/288759,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP331/2026-2027/288760,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278409,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278413,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP351/2026-2027/225946,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP351/2026-2027/225947,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP324/2026-2027/227802,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP324/2026-2027/227805,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18379/2026-2027/303784,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP524/2026-2027/271475,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP524/2026-2027/271400,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP18321/2026-2027/270351,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
WS/MP433/2026-2027/278419,0.3876027052693913,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,27.48551159072742,0.0,0,27.48551159072742,27.48551159072742,LOW,NORMAL
